date,roll_mean_staff_short_perc,mean_mort_rate,roll_mean_admiss,skewness
Jun 27,0.0677509482387531,1.58814102564103,44.7142857142857,0.261737169236603
Jun 28,0.0679174484052533,1.65008291873964,46.5714285714286,0.243146515182986
Jun 29,0.0691015356358521,1.53810264385692,50.7142857142857,0.248982337430712
Jun 30,0.0700314003245078,1.43338213762811,35.8571428571429,0.27558664533216
Jul 01,0.0709024804638806,1.56752411575563,34.2857142857143,0.312993227548123
Jul 02,0.0717735606032534,1.66275167785235,36.1428571428572,0.341578483074438
Jul 03,0.0717735606032534,1.616,44,0.344516349687723
Jul 04,0.0717735606032534,1.67495854063018,41.4285714285714,0.346456183510597
Jul 05,0.0717735606032534,1.70578231292517,37.4285714285714,0.364807661643431
Jul 06,0.0717735606032534,1.57473035439137,42,0.350006889067571
Jul 07,0.0708971364139458,0.405825242718447,37.7142857142857,0.355308157091907
Jul 08,0.0709612650131634,0.322834645669291,38.2857142857143,0.378882175765104
Jul 09,0.0719018178016887,0.317028985507246,42.7142857142857,0.397400239910176
Jul 10,0.0728370265402792,0.313758389261745,41.1428571428572,0.403577035099698
Jul 11,0.072895811089562,0.304857621440536,43.8571428571429,0.398657327343271
Jul 12,0.0750936132873642,0.315614617940199,48.5714285714286,0.388647770067985
Jul 13,0.0773084527115059,0.327242524916944,44,0.369113555520211
Jul 14,0.0781848769008136,0.324717285945073,50.7142857142857,0.357107637479483
Jul 15,0.0781848769008136,0.291044776119403,57.4285714285714,0.364637149347217
Jul 16,0.0773084527115059,0.272868217054264,49.4285714285714,0.361193008422651
Jul 17,0.0764320285221983,0.280653950953678,63.7142857142857,0.402344249029934
Jul 18,0.0773084527115059,0.259398496240602,70.1428571428571,0.422771167514784
Jul 19,0.0763032563574724,0.241299303944316,74.5714285714286,0.401230298112963
Jul 20,0.0763032563574724,0.223021582733813,75.1428571428571,0.430736554589673
Jul 21,0.0780561047360876,0.203351955307263,77.1428571428571,0.4121117308412
Jul 22,0.0798089531147029,0.193156732891832,72,0.384091663947464
Jul 23,0.0806853773040105,0.171910112359551,77.7142857142857,0.363357445715993
Jul 24,0.0806853773040105,0.152654867256637,65.4285714285714,0.339570717302182
Jul 25,0.0798089531147029,0.147368421052632,65.5714285714286,0.344589174423844
Jul 26,0.0816966003511873,0.125760649087221,66.2857142857143,0.361518519161209
Jul 27,0.0825842268379617,0.115967885816236,85,0.375046048597481
